 -1.6326641486  -1.6095925319 
 -1.1235920789  -1.1216696906 
  0.2650375896   1.0012193537 
 -0.3032515150  -0.5888643258 
 -0.7811132421  -1.6081031142 
  0.2968232040  -0.4214778521 
 -0.2379631943  -0.1228598889 
  0.4603915371  -0.1395812451 
  0.4788118346   0.2455634350 
  1.6111005012   0.9942101432 
  2.2165074408   1.5387029339 
  1.1935413505   1.1475197781 
 -0.7385884923  -0.2975402740 
  0.7682814123   0.2238373979 
  0.8814427279   0.4884782266 
 -0.4155940328  -0.7369007028 
  0.1963034006   0.7117517380 
 -1.1514231951  -1.3269562048 
 -0.1577644418   0.3296038348 
 -0.1028488556  -0.5082285003 
  0.8950391171   1.0855286565 
  0.5145557540  -0.6841990056 
 -0.1430277754  -0.5616570449 
  2.0444891648   2.3138263821 
  0.9626637085   0.2399000630 
 -0.5688391041   0.2210335892 
 -0.2206515810  -0.3874779044 
  0.3766908860   0.1641491613 
  0.2433351008   0.9486579445 
  0.1271228749  -0.8241093032 
 -2.5770542525  -1.8063185455 
  1.3217560549   0.5838359383 
  1.7920659731   1.8178585362 
 -0.5680646597  -0.5307524526 
 -0.5726026537  -0.0117576534 
 -0.0002461682   0.1128837368 
 -1.3662788970  -0.6839129385 
  0.7951967193   1.1689821329 
 -0.8375743857  -0.6984724201 
 -0.3398005002  -0.2490437351 
 -0.6866374550  -1.1920551436 
 -0.8274784997  -0.8991632176 
 -0.3337828082  -1.0615035408 
 -0.0764036114   0.0991506336 
 -1.2110712402  -1.3106905195 
 -0.7751996543  -1.0526309860 
 -1.5745042736  -0.9343293832 
 -1.3583349324  -0.9951357271 
  2.6036296506   2.1640079786 
  0.4824395396  -0.3165361094 
 -0.6775316293  -0.8338321425 
 -0.0548726646  -0.3575023270 
  2.3149311365   0.8868059990 
  0.8895228132   1.3698033143 
  1.4867817372   1.3919473193 
  1.3249172082   0.8700286245 
  0.1003571324  -0.3957437261 
 -0.7824743189  -0.0175050911 
  0.0206397499   0.1176050148 
 -1.2686438182  -1.5607360134 
 -0.5785345346  -0.7426971474 
  0.1060571025   0.7033604318 
 -1.6513453447  -0.9035245258 
  0.0399262692   0.3861196599 
  0.0488436847   0.3706409687 
  0.0955083605   0.3270959977 
 -0.4536707979  -0.0095583332 
 -1.4491799619  -1.4389115785 
  0.2942228608   1.1730358433 
 -2.8802431961  -2.0453486817 
  0.3028708516  -0.7461453830 
 -0.6393377089  -0.9490179724 
 -0.0320043824  -0.5133726440 
 -0.1761255535  -0.3199823990 
 -0.8227094583  -0.5530229051 
 -1.0395184168  -1.1955585058 
 -3.0323482421  -2.2473385494 
  1.2024412647   1.1413857783 
 -0.3353006200  -0.3200021886 
 -1.9570481741  -1.8704865911 
  0.5205814567   0.7281267916 
  1.2909969662   1.5532562597 
 -0.3788793977   0.1185960517 
  0.5577236633   0.1980595674 
 -1.6045417073  -0.3996355315 
 -1.6588155372  -1.2715099627 
 -0.8665386633  -0.3673158115 
 -0.0357910482  -0.1142249313 
  0.4579492568   0.0001294883 
 -0.0279705409  -0.3146770196 
  0.3350258159  -0.4957366140 
 -2.8209898813  -2.5384812758 
 -3.2442682273  -2.7528646513 
  0.8319422934   0.7666463442 
  1.2382871350   0.9130600689 
 -0.0477646825  -0.2202002057 
 -0.7017106855  -1.4115863390 
  0.6450280027   0.4318582402 
  0.3931642147   0.0165466273 
  1.9553712593   1.4505689470 
  0.4676816770  -0.0915657316 
  1.5639170262   1.3007791004 
  0.4958704260   0.2816197176 
  0.0397551150  -0.2328277194 
 -1.0457578147  -1.3310713939 
 -0.3593965457  -0.1754208041 
 -0.7452995732  -0.8666879085 
  0.1706786984   0.7542686200 
 -1.8035848358  -1.1430704658 
  0.6263287940   1.2000530657 
  1.6257161631   1.5392694309 
 -0.3061113338  -0.6561611989 
 -0.2948442363  -0.0899818181 
 -2.0003039365  -1.4947613477 
 -1.6864553969  -1.2102022976 
 -0.0645518456  -0.4680459920 
  0.8879094852   0.3336776295 
  0.5394377911   1.4364634720 
 -2.4368187739  -2.2985310846 
 -0.9521370853  -0.2921324196 
 -1.5904547714  -1.1526411090 
 -0.7266013947  -0.0989894361 
  0.0906200350   0.5179149470 
  2.5760443117   2.9890092264 
  0.3412033460   0.5235400822 
  0.0540614645  -0.2781491507 
 -0.2114083990   0.2409328180 
  0.8503120540   0.1808731584 
 -0.8707201401  -0.7551925024 
  0.9841926193  -0.6078532086 
  1.6086697355   1.5675065352 
  0.8212073291   0.0827800760 
  1.5672229182   1.2565554062 
 -1.3207642487  -1.5530777203 
  1.3571263938   0.9210634902 
 -1.1061237905  -1.2644107723 
 -0.0424954232   0.2163769177 
  2.7012822690   2.9203229028 
  0.6962513179   0.6212300635 
  1.1389447260   0.7793200885 
 -0.7986059864  -0.2613300151 
 -2.6461502486  -1.7484835583 
 -0.8688636676  -1.1243578123 
  0.3422044703   0.7341772861 
  0.4922474132   0.1396819811 
 -1.1861969752  -0.9220197494 
  0.7734301560   0.6933761073 
 -0.5892463493  -0.2453451450 
 -0.4644536488  -1.1176797798 
 -0.9695748779  -1.3550939615 
 -0.1004969935   0.0472339322 
 -1.0512152294  -1.1262075558 
 -2.7218225088  -2.5539301719 
 -1.5268778035  -2.1303227712 
 -0.1990110399  -0.9031927488 
 -0.8178424798  -0.1515020274 
  0.5035323475  -0.0005587059 
 -0.4304095637  -1.2764046294 
  0.5003003504   0.1825366237 
 -0.8608013617  -0.5494182422 
  1.1454181154   0.4006374831 
  0.1620708675  -0.2781911120 
 -1.0536587137  -0.4449143626 
