       133.25038        74.575165        62.079554        105.73729
       45.153333        37.238896        9.1198489        101.83460
       121.98646        91.170817        90.114036        100.74494
       10.117764        56.226654        6.9914816        81.389193
       82.302104        145.77925        33.751675        142.11934
       136.65272        98.661291        20.782463        114.66808
       129.54833        77.270212        134.28571        59.494875
       141.69459        71.678865        98.779136        126.12224
       114.05846        137.09588        48.143052        99.556085
       77.894501        79.519318        128.18081        41.383671
       140.58167        91.927514        81.161614        21.643166
       126.48939        130.85069        80.314588        125.05836
       9.5916705        60.667238        69.742670        2.7324171
       62.048089        80.468342        2.7252474        127.89429
       130.47022        85.834712        108.87819        51.791715
       39.092456        105.36917        58.140045        93.324354
       6.5657794        89.328873        127.05318        33.510981
      0.59343043        65.200838        10.308579        123.38436
       142.12705        62.564649        108.02305        1.4076526
       108.34215        147.08597        106.71763        4.0059991
       21.111612        40.984680        59.465917        90.307151
       95.196023        94.821389        58.181015        39.684788
       107.86950        12.946032        28.509985        118.19835
       89.199854        22.452339        15.304403        97.523068
       69.701793        62.981919        14.135872        97.464036
       59.581909        112.22169        91.825191        10.647954
       121.29422        149.43842        76.453955        5.4863996
       134.62502        96.894159        84.827326        141.00431
       91.025747        116.48621        42.856718        14.627480
       141.41268        26.455539        141.83116        1.5227310
       109.15216        90.507247        11.046092        131.58465
       17.450134        69.186909        124.75830        37.662476
       67.864691        60.856529        148.93580        146.12106
       44.160473        97.113853        70.771411        118.32947
       103.22357        144.99879        91.428698        39.171155
       2.2557309        105.83068        99.989126        136.16928
       148.96664        38.020215        34.069128        100.32109
       98.982973        118.69965        70.075837        17.235023
       62.192975        46.515185        73.570249        4.6642326
       67.245394        25.425177        27.706556        40.030420
       20.921417        106.84797        45.216391        149.03162
       36.598411        105.00306        106.90676        113.92770
       143.52422        87.789442        7.1403927        147.59742
       26.120754        133.04471        24.267242        116.96060
       80.035621        27.528836        21.475947        36.859419
       9.1605642        73.476328        121.03393        92.992319
       75.335438        5.0604208        132.38495        139.99448
       99.956486        104.61319        52.072767        8.2584934
       54.207663        95.945243        90.959826        40.589013
       112.13376        129.60880        71.709516        117.28517
       28.274058        112.44784        27.000904        115.74443
       139.07531        121.27915        116.44463        138.18176
       24.802747        28.047961        117.66873        78.557649
       56.167865        101.30193        134.54310        87.309023
       137.39181        36.327281        3.0114264        79.976516
       44.923007        53.790737        12.499264        73.322037
       98.527874        94.231125        48.367032        20.030311
       38.973303        73.244297        148.37669        100.58815
       24.019714        149.70518        103.64085        68.435203
       41.943384        146.87069        122.02301        31.979961
       79.306840        3.7072282        109.45778        144.57472
       117.19604        21.286569        112.15973        11.043290
       117.64309        6.5938420       0.18967660        6.8552074
       49.453308        53.591370        110.34713        143.54014
       40.155242        38.882125        103.85769        101.43632
       28.292583        46.816537        81.824066        38.366677
       127.77657        76.386419        88.909590        20.336473
       103.51769        119.74974        23.222825        7.8461781
       145.05547        89.730027        57.872146        118.91331
       62.404996        11.134096        67.158974        27.397023
       65.839049        28.231930        37.878438        142.71918
       28.824489        118.24238        33.696201        54.575651
       20.831710        38.168506        118.07022        113.73160
       134.23588        69.826253        78.686155        57.494529
       67.028750        15.410251        33.875244        25.958742
